Format Version,1.23,Take Name,Take 2024-09-30 02.17.04 PM_004,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2024-09-30 02.32.39.992 PM,Total Frames in Take,48493,Total Exported Frames,48493,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
20405,56.680556,0.002977,-0.973188,-0.014435,-0.229538,2.142169,0.004716,1.977760,0.000461
20406,56.683333,0.003360,-0.973196,-0.014853,-0.229472,2.139273,0.004729,1.972345,0.000496
20407,56.686111,,,,,,,,
20408,56.688889,0.003228,-0.973286,-0.014693,-0.229103,2.134862,0.004782,1.966978,0.000388
20409,56.691667,0.003257,-0.973349,-0.014691,-0.228835,2.130898,0.004788,1.961593,0.000390
20410,56.694444,0.003007,-0.973407,-0.014678,-0.228593,2.126638,0.004813,1.956283,0.000400
20411,56.697222,0.003086,-0.973486,-0.014683,-0.228255,2.122993,0.004799,1.951205,0.000356
20412,56.700000,0.003148,-0.973563,-0.014489,-0.227937,2.119355,0.004795,1.946549,0.000399
20413,56.702778,,,,,,,,
20414,56.705556,0.003159,-0.973680,-0.014534,-0.227433,2.115285,0.004769,1.940859,0.000350
20415,56.708333,0.003185,-0.973795,-0.014296,-0.226956,2.111306,0.004775,1.935833,0.000314
20416,56.711111,0.003162,-0.973900,-0.014092,-0.226520,2.107388,0.004783,1.930923,0.000295
20417,56.713889,0.003133,-0.973989,-0.014059,-0.226136,2.103638,0.004796,1.925909,0.000337
20418,56.716667,0.003032,-0.974073,-0.013970,-0.225783,2.099848,0.004824,1.921100,0.000298
20419,56.719444,0.002893,-0.974144,-0.013733,-0.225492,2.096010,0.004879,1.916630,0.000317
20420,56.722222,0.002722,-0.974206,-0.013733,-0.225225,2.092281,0.004920,1.911891,0.000302
20421,56.725000,0.002509,-0.974250,-0.013597,-0.225045,2.088473,0.004973,1.907438,0.000333
20422,56.727778,0.002347,-0.974285,-0.013481,-0.224901,2.084785,0.005046,1.903056,0.000322
20423,56.730556,,,,,,,,
20424,56.733333,0.001949,-0.974334,-0.013869,-0.224670,2.080373,0.005110,1.897120,0.000295
20425,56.736111,0.001585,-0.974392,-0.014267,-0.224399,2.076118,0.005181,1.891320,0.000301
20426,56.738889,0.001931,-0.974447,-0.013531,-0.224201,2.072658,0.005225,1.887659,0.001083
20427,56.741667,0.002037,-0.974305,-0.012689,-0.224867,2.068927,0.005195,1.884290,0.001019
20428,56.744444,0.001372,-0.974115,-0.012227,-0.225718,2.064172,0.005089,1.880150,0.000944
20429,56.747222,0.001610,-0.974012,-0.011466,-0.226201,2.060750,0.005087,1.876745,0.000919
20430,56.750000,0.001871,-0.974070,-0.012111,-0.225913,2.057792,0.005127,1.870995,0.000418
20431,56.752778,0.002121,-0.974208,-0.012499,-0.225294,2.054837,0.005131,1.865621,0.001145
20432,56.755556,0.001674,-0.973993,-0.012673,-0.226218,2.050837,0.005003,1.860592,0.001022
20433,56.758333,0.002156,-0.974112,-0.013121,-0.225673,2.048229,0.005045,1.855206,0.001271
20434,56.761111,0.002331,-0.974235,-0.013579,-0.225114,2.045199,0.005038,1.849686,0.000490
20435,56.763889,,,,,,,,
20436,56.766667,0.002354,-0.974519,-0.014114,-0.223847,2.038595,0.005060,1.839071,0.000502
20437,56.769444,0.002470,-0.974646,-0.014364,-0.223278,2.035501,0.005051,1.833813,0.000476
20438,56.772222,0.002442,-0.974785,-0.014674,-0.222652,2.032243,0.005051,1.828418,0.000404
20439,56.775000,0.002536,-0.974913,-0.014753,-0.222083,2.029111,0.005058,1.823417,0.000488
20440,56.777778,0.002505,-0.975036,-0.014945,-0.221529,2.025872,0.005054,1.818227,0.000447
20441,56.780556,0.002583,-0.975142,-0.014939,-0.221060,2.022750,0.005065,1.813399,0.000520
20442,56.783333,0.002535,-0.975245,-0.014796,-0.220617,2.019421,0.005067,1.808764,0.000553
20443,56.786111,,,,,,,,
20444,56.788889,0.002429,-0.975345,-0.014835,-0.220172,2.015549,0.005102,1.803090,0.000388
20445,56.791667,0.001978,-0.975449,-0.015181,-0.219693,2.011376,0.005089,1.796981,0.000413
20446,56.794444,0.001353,-0.975558,-0.015601,-0.219185,2.007044,0.005095,1.790846,0.000328
20447,56.797222,0.000603,-0.975657,-0.015961,-0.218719,2.002587,0.005107,1.784907,0.000395
20448,56.800000,0.000151,-0.975741,-0.016093,-0.218337,1.998556,0.005146,1.779552,0.000435
20449,56.802778,-0.000506,-0.975830,-0.016564,-0.217903,1.994396,0.005164,1.773702,0.000477
20450,56.805556,-0.001091,-0.975904,-0.017335,-0.217508,1.990496,0.005170,1.767512,0.000476
20451,56.808333,,,,,,,,
20452,56.811111,-0.001463,-0.975951,-0.017778,-0.217259,1.986249,0.005206,1.761198,0.000479
20453,56.813889,-0.001670,-0.975994,-0.018137,-0.217034,1.982321,0.005234,1.755221,0.000478
20454,56.816667,-0.001215,-0.975972,-0.019342,-0.217031,1.979794,0.005175,1.748263,0.001031
20455,56.819444,-0.000569,-0.975951,-0.019998,-0.217069,1.977419,0.005135,1.742319,0.000919
20456,56.822222,-0.000437,-0.975978,-0.020165,-0.216935,1.974119,0.005133,1.737023,0.000597
20457,56.825000,,,,,,,,
20458,56.827778,-0.000487,-0.976006,-0.019738,-0.216849,1.969728,0.005172,1.731755,0.000350
20459,56.830556,-0.000354,-0.976017,-0.019341,-0.216834,1.965739,0.005223,1.726639,0.000307
20460,56.833333,-0.000049,-0.976036,-0.019145,-0.216766,1.962155,0.005302,1.721330,0.001050
20461,56.836111,0.000200,-0.976016,-0.019064,-0.216862,1.958638,0.005373,1.715902,0.001325
20462,56.838889,0.000743,-0.976066,-0.018630,-0.216674,1.955478,0.005431,1.711113,0.001071
20463,56.841667,0.001248,-0.976165,-0.018104,-0.216268,1.952274,0.005488,1.706494,0.001015
20464,56.844444,0.001748,-0.976246,-0.017625,-0.215941,1.949125,0.005551,1.701823,0.001065
20465,56.847222,0.001987,-0.976252,-0.017457,-0.215926,1.945793,0.005577,1.696667,0.001014
20466,56.850000,0.002411,-0.976349,-0.017119,-0.215510,1.942636,0.005655,1.691740,0.001043
20467,56.852778,0.002558,-0.976364,-0.016680,-0.215474,1.939144,0.005677,1.686986,0.001106
20468,56.855556,0.002780,-0.976415,-0.016274,-0.215272,1.935812,0.005716,1.682204,0.001194
20469,56.858333,0.003345,-0.976560,-0.016059,-0.214617,1.933060,0.005828,1.677182,0.000895
20470,56.861111,0.003641,-0.976686,-0.015719,-0.214066,1.929877,0.005901,1.672320,0.001042
20471,56.863889,0.004043,-0.976809,-0.015317,-0.213526,1.926881,0.005960,1.667658,0.001054
20472,56.866667,0.004191,-0.976723,-0.014015,-0.214005,1.923388,0.005921,1.664622,0.001199
20473,56.869444,,,,,,,,
20474,56.872222,0.004720,-0.976919,-0.013473,-0.213131,1.920003,0.005990,1.659497,0.001043
20475,56.875000,0.004886,-0.977034,-0.013135,-0.212620,1.916314,0.005982,1.654232,0.001110
20476,56.877778,0.004966,-0.977203,-0.013110,-0.211843,1.912640,0.006013,1.648598,0.000548
20477,56.880556,0.005162,-0.977383,-0.012798,-0.211028,1.909141,0.006018,1.643644,0.001385
20478,56.883333,0.005227,-0.977539,-0.012279,-0.210333,1.905413,0.005987,1.639012,0.000624
20479,56.886111,0.005142,-0.977666,-0.011934,-0.209763,1.901588,0.005947,1.634192,0.000670
20480,56.888889,0.004433,-0.977793,-0.012405,-0.209161,1.897114,0.005890,1.628024,0.000447
20481,56.891667,,,,,,,,
20482,56.894444,0.003946,-0.977854,-0.012909,-0.208854,1.892437,0.005809,1.621077,0.000972
20483,56.897222,0.003361,-0.977963,-0.013122,-0.208339,1.887666,0.005732,1.614604,0.000440
20484,56.900000,0.003387,-0.978009,-0.012977,-0.208130,1.883816,0.005738,1.609069,0.001026
20485,56.902778,0.002742,-0.978087,-0.013010,-0.207770,1.879051,0.005687,1.603036,0.000475
20486,56.905556,0.002564,-0.978123,-0.012733,-0.207621,1.874961,0.005684,1.597786,0.000785
20487,56.908333,0.001787,-0.978175,-0.012919,-0.207373,1.870134,0.005649,1.591563,0.000645
20488,56.911111,0.000847,-0.978207,-0.013279,-0.207206,1.865160,0.005611,1.585052,0.000553
20489,56.913889,0.000127,-0.978271,-0.013706,-0.206878,1.860655,0.005581,1.578506,0.000201
20490,56.916667,,,,,,,,
20491,56.919444,-0.000628,-0.978357,-0.013784,-0.206462,1.855418,0.005547,1.571479,0.000601
20492,56.922222,-0.000914,-0.978408,-0.014450,-0.206175,1.851168,0.005509,1.563812,0.000362
20493,56.925000,-0.001426,-0.978570,-0.013901,-0.205439,1.846272,0.005599,1.558138,0.000510
20494,56.927778,-0.001416,-0.978630,-0.014172,-0.205135,1.842481,0.005591,1.551424,0.000462
20495,56.930556,-0.000830,-0.978690,-0.014301,-0.204842,1.839602,0.005597,1.545215,0.000553
20496,56.933333,,,,,,,,
20497,56.936111,-0.000212,-0.978759,-0.014422,-0.204507,1.832999,0.005610,1.533203,0.000567
20498,56.938889,-0.000196,-0.978844,-0.014320,-0.204106,1.829249,0.005611,1.527486,0.000411
20499,56.941667,-0.000218,-0.978917,-0.014387,-0.203749,1.825540,0.005608,1.521613,0.000313
20500,56.944444,0.000114,-0.979030,-0.014251,-0.203216,1.822356,0.005626,1.516255,0.000307
20501,56.947222,0.000533,-0.979111,-0.014167,-0.202834,1.819325,0.005656,1.510960,0.000368
20502,56.950000,0.000456,-0.979187,-0.014442,-0.202443,1.815628,0.005612,1.505031,0.000435
20503,56.952778,0.000605,-0.979261,-0.014568,-0.202079,1.812224,0.005595,1.499490,0.000653
20504,56.955556,0.000801,-0.979327,-0.014616,-0.201753,1.808900,0.005607,1.494172,0.000452
20505,56.958333,0.001001,-0.979397,-0.014753,-0.201400,1.805635,0.005614,1.488784,0.000434
20506,56.961111,0.001284,-0.979460,-0.014651,-0.201104,1.802451,0.005656,1.483848,0.000503
20507,56.963889,,,,,,,,
20508,56.966667,0.001446,-0.979543,-0.014815,-0.200684,1.798579,0.005719,1.477610,0.000438
20509,56.969444,0.001714,-0.979596,-0.014897,-0.200415,1.794939,0.005796,1.471655,0.000373
20510,56.972222,0.001766,-0.979660,-0.015168,-0.200082,1.791125,0.005848,1.465422,0.000331
20511,56.975000,0.001835,-0.979746,-0.015247,-0.199655,1.787371,0.005906,1.459555,0.000430
20512,56.977778,0.001838,-0.979827,-0.015479,-0.199239,1.783644,0.005955,1.453493,0.000439
20513,56.980556,0.001636,-0.979924,-0.015653,-0.198749,1.779658,0.005983,1.447461,0.000405
20514,56.983333,0.001695,-0.980011,-0.015637,-0.198322,1.776086,0.006019,1.441825,0.000439
20515,56.986111,0.001619,-0.980098,-0.015767,-0.197883,1.772395,0.006058,1.435915,0.000423
20516,56.988889,0.001814,-0.980170,-0.015549,-0.197537,1.769045,0.006074,1.430601,0.000423
20517,56.991667,0.002083,-0.980265,-0.015069,-0.197102,1.765792,0.006085,1.425678,0.000557
20518,56.994444,,,,,,,,
20519,56.997222,0.002163,-0.980376,-0.014945,-0.196558,1.761792,0.006086,1.419080,0.000574
20520,57.000000,0.002075,-0.980464,-0.014871,-0.196126,1.757626,0.006098,1.412496,0.000472
20521,57.002778,0.002043,-0.980538,-0.014397,-0.195788,1.753490,0.006122,1.406655,0.000464
20522,57.005556,0.001877,-0.980616,-0.014252,-0.195413,1.749342,0.006137,1.400397,0.000475
20523,57.008333,0.002016,-0.980703,-0.013946,-0.194993,1.745662,0.006136,1.394593,0.000477
20524,57.011111,0.002049,-0.980762,-0.013807,-0.194710,1.741931,0.006153,1.388656,0.000366
20525,57.013889,0.002270,-0.980848,-0.013625,-0.194287,1.738507,0.006153,1.382950,0.000315
20526,57.016667,0.002522,-0.980952,-0.013232,-0.193781,1.735107,0.006165,1.377705,0.000466
20527,57.019444,0.002883,-0.981055,-0.012855,-0.193280,1.731895,0.006191,1.372602,0.000457
20528,57.022222,0.003280,-0.981154,-0.012504,-0.192795,1.728780,0.006231,1.367591,0.000514
20529,57.025000,0.003634,-0.981225,-0.012225,-0.192442,1.725643,0.006278,1.362568,0.000392
20530,57.027778,0.003846,-0.981286,-0.012085,-0.192140,1.722339,0.006315,1.357374,0.000352
20531,57.030556,0.003488,-0.981363,-0.012465,-0.191728,1.718356,0.006313,1.351262,0.000380
20532,57.033333,0.003063,-0.981441,-0.012884,-0.191306,1.714294,0.006312,1.345118,0.000400
20533,57.036111,0.002567,-0.981516,-0.013327,-0.190899,1.710163,0.006345,1.338953,0.000491
20534,57.038889,0.002306,-0.981615,-0.013466,-0.190381,1.706357,0.006397,1.333342,0.000528
20535,57.041667,0.002441,-0.981663,-0.013801,-0.190110,1.703239,0.006430,1.327515,0.000449
20536,57.044444,0.002816,-0.981673,-0.014386,-0.190006,1.700603,0.006434,1.321320,0.000473
20537,57.047222,0.002910,-0.981696,-0.014627,-0.189870,1.697477,0.006475,1.315555,0.000584
20538,57.050000,0.002997,-0.981739,-0.014436,-0.189660,1.694231,0.006522,1.310390,0.000474
20539,57.052778,0.002646,-0.981792,-0.014395,-0.189396,1.690371,0.006558,1.304791,0.000443
20540,57.055556,,,,,,,,
20541,57.058333,0.002341,-0.981856,-0.014181,-0.189085,1.685986,0.006572,1.298357,0.000505
20542,57.061111,0.002043,-0.981934,-0.014471,-0.188660,1.681852,0.006569,1.291248,0.000443
20543,57.063889,0.001840,-0.982008,-0.014658,-0.188258,1.677923,0.006565,1.284421,0.000512
20544,57.066667,0.001697,-0.982103,-0.014795,-0.187757,1.674124,0.006553,1.277733,0.000536
20545,57.069444,0.001786,-0.982205,-0.014697,-0.187229,1.670676,0.006558,1.271536,0.000566
20546,57.072222,0.001792,-0.982316,-0.014607,-0.186651,1.667138,0.006552,1.265348,0.000472
20547,57.075000,,,,,,,,
20548,57.077778,0.002004,-0.982450,-0.014337,-0.185964,1.663254,0.006546,1.258549,0.000454
20549,57.080556,0.002288,-0.982560,-0.014232,-0.185386,1.659619,0.006551,1.251747,0.000472
20550,57.083333,0.002370,-0.982677,-0.014329,-0.184756,1.655800,0.006537,1.244784,0.000501
20551,57.086111,0.002679,-0.982776,-0.014171,-0.184238,1.652329,0.006545,1.238472,0.000466
20552,57.088889,0.002882,-0.982884,-0.013955,-0.183673,1.648723,0.006521,1.232388,0.000429
20553,57.091667,0.003212,-0.982990,-0.013738,-0.183115,1.645396,0.006511,1.226517,0.000508
20554,57.094444,0.003102,-0.983106,-0.014031,-0.182472,1.641612,0.006485,1.219876,0.000485
20555,57.097222,0.003374,-0.983223,-0.013778,-0.181854,1.638320,0.006488,1.214302,0.000477
20556,57.100000,0.003698,-0.983348,-0.013451,-0.181197,1.635168,0.006473,1.208937,0.000475
20557,57.102778,,,,,,,,
20558,57.105556,0.003774,-0.983530,-0.013445,-0.180207,1.631244,0.006459,1.202068,0.000461
20559,57.108333,0.003896,-0.983716,-0.013308,-0.179191,1.627506,0.006445,1.195592,0.000479
20560,57.111111,0.003914,-0.983891,-0.013280,-0.178234,1.623796,0.006427,1.189062,0.000479
20561,57.113889,0.003900,-0.984046,-0.013282,-0.177374,1.620179,0.006405,1.182600,0.000526
20562,57.116667,,,,,,,,
20563,57.119444,0.003637,-0.984185,-0.013253,-0.176609,1.615775,0.006375,1.175178,0.000463
20564,57.122222,0.003601,-0.984317,-0.013224,-0.175877,1.611894,0.006376,1.168051,0.000478
20565,57.125000,0.003537,-0.984440,-0.013267,-0.175183,1.608114,0.006383,1.161005,0.000455
20566,57.127778,0.003389,-0.984566,-0.013436,-0.174462,1.604350,0.006383,1.153911,0.000437
20567,57.130556,0.003311,-0.984669,-0.013550,-0.173875,1.600801,0.006410,1.147106,0.000527
20568,57.133333,,,,,,,,
20569,57.136111,0.002962,-0.984771,-0.013766,-0.173285,1.596416,0.006406,1.139182,0.000480
20570,57.138889,0.002671,-0.984902,-0.013643,-0.172556,1.592183,0.006429,1.132064,0.000436
20571,57.141667,0.002447,-0.984994,-0.013650,-0.172033,1.588205,0.006464,1.125009,0.000444
20572,57.144444,0.002287,-0.985083,-0.013672,-0.171518,1.584425,0.006454,1.118114,0.000350
20573,57.147222,0.002240,-0.985164,-0.014020,-0.171026,1.580985,0.006416,1.110906,0.000425
20574,57.150000,0.002323,-0.985241,-0.014307,-0.170561,1.577808,0.006384,1.103980,0.000331
20575,57.152778,0.002275,-0.985326,-0.014544,-0.170049,1.574474,0.006349,1.097238,0.000357
20576,57.155556,0.002169,-0.985433,-0.014451,-0.169435,1.571040,0.006346,1.091122,0.000383
20577,57.158333,0.001909,-0.985541,-0.014638,-0.168796,1.567471,0.006331,1.084632,0.000586
20578,57.161111,0.001759,-0.985641,-0.014673,-0.168205,1.564069,0.006328,1.078488,0.000537
20579,57.163889,,,,,,,,
20580,57.166667,0.001780,-0.985756,-0.014724,-0.167529,1.560406,0.006316,1.071414,0.000567
20581,57.169444,0.001781,-0.985866,-0.014806,-0.166873,1.556813,0.006297,1.064489,0.000580
20582,57.172222,0.002032,-0.985984,-0.014658,-0.166185,1.553625,0.006280,1.058152,0.000415
20583,57.175000,0.002487,-0.986085,-0.014572,-0.165586,1.550867,0.006295,1.051950,0.000464
20584,57.177778,0.002988,-0.986181,-0.014476,-0.165013,1.548233,0.006291,1.045904,0.000451
20585,57.180556,,,,,,,,
20586,57.183333,0.003030,-0.986296,-0.014757,-0.164294,1.544524,0.006295,1.038211,0.000657
20587,57.186111,0.003319,-0.986435,-0.014562,-0.163468,1.541213,0.006309,1.031544,0.000555
20588,57.188889,0.003450,-0.986578,-0.014436,-0.162612,1.537790,0.006319,1.024909,0.000540
20589,57.191667,0.003329,-0.986731,-0.014483,-0.161681,1.534150,0.006335,1.018104,0.000568
20590,57.194444,0.003624,-0.986879,-0.014261,-0.160789,1.531217,0.006374,1.011951,0.000582
20591,57.197222,0.003603,-0.987037,-0.014380,-0.159807,1.528006,0.006409,1.005314,0.000645
20592,57.200000,0.004380,-0.987310,-0.014723,-0.158062,1.526263,0.006411,0.998665,0.000849
20593,57.202778,0.006117,-0.987410,-0.012261,-0.157585,1.525316,0.006538,0.996653,0.000829
20594,57.205556,0.006132,-0.987522,-0.011986,-0.156905,1.522294,0.006600,0.990879,0.000633
20595,57.208333,0.005835,-0.987591,-0.012046,-0.156479,1.518934,0.006640,0.984547,0.000443
20596,57.211111,,,,,,,,
20597,57.213889,0.005257,-0.987690,-0.012143,-0.155866,1.514749,0.006621,0.977089,0.000476
20598,57.216667,0.004582,-0.987812,-0.012252,-0.155099,1.510550,0.006597,0.969808,0.000499
20599,57.219444,0.004204,-0.987919,-0.012507,-0.154407,1.506963,0.006564,0.962549,0.000550
20600,57.222222,0.004062,-0.988019,-0.012626,-0.153761,1.503801,0.006522,0.955714,0.000553
20601,57.225000,0.004310,-0.988115,-0.012623,-0.153136,1.501299,0.006482,0.949302,0.000542
20602,57.227778,0.004546,-0.988209,-0.012544,-0.152531,1.498852,0.006447,0.943140,0.000621
20603,57.230556,0.004514,-0.988311,-0.012745,-0.151852,1.496121,0.006373,0.936578,0.000562
20604,57.233333,0.004630,-0.988400,-0.012644,-0.151273,1.493633,0.006339,0.930653,0.000584
20605,57.236111,0.004249,-0.988510,-0.012864,-0.150547,1.490506,0.006258,0.924192,0.000590
20606,57.238889,0.003710,-0.988627,-0.013054,-0.149776,1.487176,0.006203,0.917832,0.000654
20607,57.241667,0.003355,-0.988702,-0.013218,-0.149271,1.484179,0.006179,0.911641,0.000612
20608,57.244444,0.003059,-0.988804,-0.013306,-0.148594,1.481270,0.006175,0.905655,0.000522
20609,57.247222,0.003066,-0.988922,-0.013020,-0.147834,1.478748,0.006193,0.900394,0.000457
20610,57.250000,0.002894,-0.989017,-0.013032,-0.147199,1.476031,0.006238,0.894642,0.000546
20611,57.252778,0.003031,-0.989059,-0.013468,-0.146871,1.473898,0.006273,0.888300,0.000643
20612,57.255556,0.003295,-0.989066,-0.014445,-0.146724,1.472087,0.006262,0.881125,0.000810
20613,57.258333,0.003711,-0.989104,-0.014919,-0.146416,1.470409,0.006275,0.874800,0.000822
20614,57.261111,0.003881,-0.989183,-0.015087,-0.145858,1.468303,0.006327,0.868906,0.000826
20615,57.263889,0.003855,-0.989276,-0.015312,-0.145201,1.465888,0.006346,0.862890,0.000582
20616,57.266667,0.003912,-0.989393,-0.015387,-0.144393,1.463564,0.006365,0.857135,0.000430
20617,57.269444,0.004108,-0.989507,-0.015239,-0.143621,1.461417,0.006367,0.851763,0.000470
20618,57.272222,,,,,,,,
20619,57.275000,0.004011,-0.989621,-0.015766,-0.142779,1.458568,0.006374,0.844225,0.000523
20620,57.277778,0.004074,-0.989745,-0.016044,-0.141885,1.456011,0.006371,0.837243,0.000505
20621,57.280556,0.004275,-0.989885,-0.016101,-0.140889,1.453710,0.006364,0.830766,0.000416
20622,57.283333,0.004524,-0.990037,-0.016285,-0.139790,1.451605,0.006353,0.824202,0.000427
20623,57.286111,0.004810,-0.990181,-0.016488,-0.138735,1.449648,0.006354,0.817715,0.000411
20624,57.288889,0.004980,-0.990307,-0.016702,-0.137795,1.447602,0.006357,0.811262,0.000526
20625,57.291667,,,,,,,,
20626,57.294444,0.005981,-0.990535,-0.016572,-0.136129,1.446497,0.006310,0.804694,0.000395
20627,57.297222,0.006100,-0.990700,-0.016899,-0.134874,1.444195,0.006267,0.797393,0.000434
20628,57.300000,0.006145,-0.990822,-0.016645,-0.134000,1.441763,0.006257,0.791149,0.000415
20629,57.302778,0.006073,-0.990948,-0.016481,-0.133093,1.439260,0.006247,0.784908,0.000389
20630,57.305556,0.006099,-0.991061,-0.016002,-0.132306,1.436902,0.006230,0.779312,0.000464
20631,57.308333,0.006305,-0.991175,-0.015489,-0.131499,1.434899,0.006221,0.773914,0.000398
20632,57.311111,0.006014,-0.991273,-0.015240,-0.130803,1.432209,0.006171,0.768121,0.000516
20633,57.313889,0.005608,-0.991362,-0.015031,-0.130168,1.429400,0.006127,0.762348,0.000476
20634,57.316667,0.005207,-0.991470,-0.014789,-0.129389,1.426637,0.006075,0.756688,0.000508
20635,57.319444,,,,,,,,
20636,57.322222,0.004903,-0.991584,-0.014864,-0.128520,1.423750,0.006034,0.749643,0.000477
20637,57.325000,0.004710,-0.991707,-0.014901,-0.127569,1.421097,0.006002,0.742868,0.000657
20638,57.327778,0.004604,-0.991801,-0.014912,-0.126838,1.418628,0.005977,0.736365,0.000493
20639,57.330556,0.004714,-0.991943,-0.014690,-0.125745,1.416584,0.005968,0.730384,0.000306
20640,57.333333,0.004732,-0.992081,-0.014969,-0.124615,1.414532,0.005908,0.723752,0.000312
20641,57.336111,0.005006,-0.992220,-0.015533,-0.123421,1.412916,0.005827,0.716918,0.000802
20642,57.338889,0.005162,-0.992319,-0.015585,-0.122611,1.411047,0.005803,0.710919,0.000735
20643,57.341667,0.005015,-0.992390,-0.015662,-0.122034,1.408762,0.005786,0.704901,0.000773
