Format Version,1.23,Take Name,Take 2024-09-30 02.17.04 PM_002,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2024-09-30 02.27.27.419 PM,Total Frames in Take,23631,Total Exported Frames,23631,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,MSL_turtle_B,MSL_turtle_B,MSL_turtle_B,MSL_turtle_B,MSL_turtle_B,MSL_turtle_B,MSL_turtle_B,MSL_turtle_B
,ID,"C4C2809BF97211EE855F4FEF7B9C2A97","C4C2809BF97211EE855F4FEF7B9C2A97","C4C2809BF97211EE855F4FEF7B9C2A97","C4C2809BF97211EE855F4FEF7B9C2A97","C4C2809BF97211EE855F4FEF7B9C2A97","C4C2809BF97211EE855F4FEF7B9C2A97","C4C2809BF97211EE855F4FEF7B9C2A97","C4C2809BF97211EE855F4FEF7B9C2A97"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,
20746,57.627778,0.012914,0.239719,0.003373,-0.970751,3.793082,0.008519,-0.049784,0.001036
20747,57.630556,0.013193,0.234913,0.004160,-0.971918,3.789192,0.008572,-0.049527,0.001050
20748,57.633333,0.013119,0.230695,0.004432,-0.972928,3.786277,0.008665,-0.049598,0.000415
20749,57.636111,0.013288,0.225965,0.004426,-0.974035,3.783680,0.008655,-0.049212,0.000939
20750,57.638889,0.013307,0.221761,0.004579,-0.974999,3.781011,0.008715,-0.049124,0.000454
20751,57.641667,0.013423,0.216796,0.004929,-0.976112,3.777866,0.008757,-0.048961,0.000782
20752,57.644444,0.012968,0.211820,0.005243,-0.977209,3.775007,0.008816,-0.049627,0.000903
20753,57.647222,0.013780,0.207289,0.005132,-0.978169,3.772556,0.008737,-0.048202,0.001274
20754,57.650000,0.014205,0.203293,0.004604,-0.979004,3.770838,0.008705,-0.047230,0.000689
20755,57.652778,0.015181,0.198960,0.004381,-0.979880,3.768443,0.008634,-0.045523,0.000829
20756,57.655556,0.015363,0.194864,0.003838,-0.980702,3.766739,0.008638,-0.044870,0.000690
20757,57.658333,,,,,,,,
20758,57.661111,0.015076,0.189652,0.003413,-0.981730,3.764467,0.008654,-0.044873,0.001038
20759,57.663889,0.014915,0.184342,0.002351,-0.982746,3.763129,0.008689,-0.044444,0.001147
20760,57.666667,0.014865,0.179645,0.001809,-0.983618,3.760985,0.008701,-0.044110,0.000669
20761,57.669444,0.014954,0.174948,0.001154,-0.984464,3.758971,0.008715,-0.043518,0.000663
20762,57.672222,0.014189,0.169786,0.001037,-0.985378,3.756231,0.008824,-0.044311,0.001386
20763,57.675000,0.013676,0.164536,0.001138,-0.986276,3.753178,0.008879,-0.044762,0.001515
20764,57.677778,,,,,,,,
20765,57.680556,,,,,,,,
20766,57.683333,0.012819,0.153479,0.000494,-0.988069,3.747732,0.008954,-0.045290,0.001660
20767,57.686111,0.013291,0.148348,0.000056,-0.988846,3.744951,0.008881,-0.044245,0.000611
20768,57.688889,0.013376,0.143094,0.000324,-0.989619,3.741201,0.008896,-0.043943,0.000245
20769,57.691667,0.014422,0.137481,-0.000224,-0.990400,3.738604,0.008811,-0.042000,0.001026
20770,57.694444,,,,,,,,
20771,57.697222,0.015031,0.131304,0.000401,-0.991228,3.733892,0.008781,-0.040959,0.000284
20772,57.700000,0.015225,0.125601,0.000802,-0.991964,3.729782,0.008784,-0.040487,0.000293
20773,57.702778,0.015641,0.119496,0.001351,-0.992711,3.725550,0.008748,-0.039690,0.000548
20774,57.705556,0.015729,0.113196,0.001796,-0.993447,3.721532,0.008765,-0.039405,0.000887
20775,57.708333,0.015948,0.107624,0.002542,-0.994061,3.717223,0.008785,-0.038951,0.000332
20776,57.711111,0.015762,0.101392,0.002911,-0.994718,3.713547,0.008829,-0.039018,0.000846
20777,57.713889,0.015600,0.096143,0.003135,-0.995240,3.710330,0.008869,-0.038979,0.000806
20778,57.716667,0.015479,0.090845,0.003303,-0.995739,3.707226,0.008902,-0.038842,0.000755
20779,57.719444,,,,,,,,
20780,57.722222,0.015193,0.084704,0.003321,-0.996285,3.703888,0.008929,-0.038847,0.000706
20781,57.725000,0.015146,0.078054,0.003354,-0.996828,3.700414,0.008904,-0.038543,0.000841
20782,57.727778,0.015843,0.072237,0.003151,-0.997257,3.697441,0.008897,-0.036964,0.000610
20783,57.730556,0.015694,0.066389,0.003628,-0.997664,3.693496,0.008904,-0.036812,0.001740
20784,57.733333,0.015672,0.060509,0.004050,-0.998037,3.689662,0.008897,-0.036424,0.001639
20785,57.736111,,,,,,,,
20786,57.738889,0.016739,0.054677,0.005908,-0.998346,3.683034,0.008757,-0.034254,0.001650
20787,57.741667,0.017186,0.049137,0.007818,-0.998614,3.676453,0.008644,-0.032996,0.000791
20788,57.744444,0.016593,0.042661,0.007556,-0.998923,3.673299,0.008608,-0.033315,0.000838
20789,57.747222,0.016460,0.035736,0.006450,-0.999205,3.671391,0.008667,-0.032834,0.000831
20790,57.750000,0.016119,0.029465,0.006286,-0.999416,3.668154,0.008661,-0.032782,0.001505
20791,57.752778,0.016058,0.023093,0.006385,-0.999584,3.664525,0.008581,-0.032341,0.001984
20792,57.755556,0.015856,0.017226,0.005811,-0.999709,3.661963,0.008536,-0.032069,0.001607
20793,57.758333,0.015092,0.010588,0.005627,-0.999814,3.658640,0.008550,-0.032639,0.001949
20794,57.761111,0.015018,0.004065,0.004624,-0.999868,3.656622,0.008514,-0.032147,0.002126
20795,57.763889,0.015268,-0.001117,0.003280,-0.999877,3.655332,0.008473,-0.031129,0.000992
20796,57.766667,0.015061,-0.006725,0.003269,-0.999859,3.652016,0.008405,-0.030904,0.001479
20797,57.769444,0.015314,-0.012545,0.003432,-0.999798,3.648481,0.008313,-0.030021,0.000793
20798,57.772222,0.016102,-0.018045,0.002939,-0.999703,3.646064,0.008215,-0.028281,0.001046
20799,57.775000,0.015854,-0.024349,0.002551,-0.999575,3.643270,0.008204,-0.028139,0.002083
20800,57.777778,0.015867,-0.029600,0.002259,-0.999433,3.640591,0.008172,-0.027650,0.001594
20801,57.780556,0.015898,-0.035239,0.002805,-0.999249,3.636654,0.008126,-0.027147,0.001965
20802,57.783333,0.016597,-0.040879,0.002520,-0.999023,3.634092,0.008063,-0.025631,0.001908
20803,57.786111,0.016488,-0.046449,0.002419,-0.998782,3.631198,0.008086,-0.025288,0.001539
20804,57.788889,0.016564,-0.052211,0.002928,-0.998494,3.627401,0.008092,-0.024650,0.001895
20805,57.791667,,,,,,,,
20806,57.794444,,,,,,,,
20807,57.797222,0.016328,-0.059952,0.003004,-0.998063,3.623173,0.008174,-0.024229,0.001557
20808,57.800000,0.015717,-0.067970,0.003856,-0.997556,3.617871,0.008207,-0.024323,0.000848
20809,57.802778,0.015891,-0.075354,0.004085,-0.997022,3.613704,0.008254,-0.023252,0.001198
20810,57.805556,0.014331,-0.082631,0.005862,-0.996460,3.607005,0.008327,-0.024665,0.001946
20811,57.808333,0.017404,-0.087637,0.008107,-0.995968,3.600400,0.008231,-0.018540,0.001332
20812,57.811111,0.016030,-0.094542,0.008446,-0.995356,3.596058,0.008229,-0.019894,0.002111
20813,57.813889,0.014030,-0.103884,0.005936,-0.994473,3.595946,0.007921,-0.022053,0.001960
20814,57.816667,,,,,,,,
20815,57.819444,0.016654,-0.109215,0.007387,-0.993851,3.590251,0.007802,-0.016604,0.001717
20816,57.822222,0.014434,-0.119033,0.004824,-0.992774,3.589657,0.007534,-0.019149,0.002218
20817,57.825000,0.013222,-0.125205,0.005859,-0.992025,3.583875,0.007647,-0.019918,0.002180
20818,57.827778,0.013713,-0.131879,0.005760,-0.991154,3.580271,0.007706,-0.018253,0.001320
20819,57.830556,0.012863,-0.141493,0.005479,-0.989841,3.576586,0.007586,-0.017903,0.002976
20820,57.833333,0.013776,-0.147865,0.004878,-0.988900,3.573975,0.007634,-0.015857,0.001125
20821,57.836111,0.013578,-0.154269,0.005359,-0.987921,3.569495,0.007690,-0.015211,0.001475
20822,57.838889,0.014548,-0.160167,0.004334,-0.986973,3.567616,0.007730,-0.013252,0.001480
20823,57.841667,,,,,,,,
20824,57.844444,0.014167,-0.169460,0.000155,-0.985435,3.569471,0.007473,-0.013615,0.001200
20825,57.847222,0.013882,-0.178668,-0.003350,-0.983806,3.570449,0.007271,-0.013681,0.001448
20826,57.850000,0.014128,-0.187466,-0.008938,-0.982129,3.575056,0.007048,-0.013756,0.001535
20827,57.852778,0.014265,-0.195651,-0.012307,-0.980493,3.576176,0.006959,-0.013226,0.001685
20828,57.855556,0.014581,-0.201166,-0.011566,-0.979380,3.571184,0.007195,-0.011612,0.000815
20829,57.858333,0.013213,-0.209318,-0.011773,-0.977688,3.567042,0.007108,-0.012608,0.001578
20830,57.861111,,,,,,,,
20831,57.863889,0.013012,-0.217067,-0.010950,-0.976009,3.561109,0.007317,-0.011584,0.001745
20832,57.866667,0.012962,-0.224747,-0.010421,-0.974275,3.555838,0.007530,-0.010301,0.000978
20833,57.869444,0.012732,-0.232238,-0.009394,-0.972530,3.549858,0.007744,-0.009180,0.000881
20834,57.872222,0.012599,-0.238907,-0.008482,-0.970924,3.544206,0.007948,-0.008032,0.000799
20835,57.875000,0.012937,-0.244377,-0.007977,-0.969561,3.539580,0.008109,-0.006305,0.001142
20836,57.877778,,,,,,,,
20837,57.880556,0.013227,-0.251728,-0.007838,-0.967676,3.534942,0.008248,-0.004660,0.000681
20838,57.883333,0.012258,-0.258785,-0.006284,-0.965837,3.527907,0.008398,-0.004419,0.000920
20839,57.886111,0.011846,-0.265480,-0.005965,-0.964025,3.523108,0.008491,-0.003784,0.000630
20840,57.888889,0.011499,-0.271550,-0.005278,-0.962341,3.517975,0.008596,-0.002888,0.000936
20841,57.891667,0.011854,-0.278158,-0.005598,-0.960446,3.514647,0.008636,-0.001369,0.000719
20842,57.894444,0.011895,-0.284983,-0.005271,-0.958444,3.510320,0.008627,0.000006,0.000848
20843,57.897222,,,,,,,,
20844,57.900000,0.011519,-0.291500,-0.005043,-0.956488,3.505444,0.008618,0.000760,0.001144
20845,57.902778,,,,,,,,
20846,57.905556,0.011303,-0.303534,-0.004472,-0.952743,3.496310,0.008657,0.003056,0.000917
20847,57.908333,0.011045,-0.309569,-0.004005,-0.950805,3.491565,0.008657,0.004079,0.000899
20848,57.911111,0.010744,-0.315205,-0.003596,-0.948956,3.486892,0.008649,0.005002,0.001393
20849,57.913889,0.010881,-0.321398,-0.004311,-0.946872,3.484210,0.008621,0.006069,0.000925
20850,57.916667,0.010568,-0.327639,-0.004238,-0.944735,3.480159,0.008587,0.006812,0.000639
20851,57.919444,0.010298,-0.333196,-0.003910,-0.942793,3.475704,0.008594,0.007660,0.000537
20852,57.922222,0.010222,-0.338733,-0.004094,-0.940818,3.472188,0.008574,0.008568,0.000767
20853,57.925000,0.010498,-0.343506,-0.004327,-0.939082,3.468994,0.008602,0.009989,0.000558
20854,57.927778,0.010454,-0.348321,-0.003861,-0.937309,3.464559,0.008630,0.011242,0.000835
20855,57.930556,0.010533,-0.353396,-0.003813,-0.935407,3.460762,0.008661,0.012471,0.000533
20856,57.933333,0.013656,-0.357867,-0.003782,-0.933665,3.458835,0.008524,0.018251,0.000539
20857,57.936111,,,,,,,,
20858,57.938889,0.013184,-0.363589,-0.003773,-0.931458,3.454082,0.008583,0.018851,0.001595
20859,57.941667,0.014653,-0.370506,-0.005400,-0.928699,3.453115,0.008373,0.021681,0.001434
20860,57.944444,0.015543,-0.375660,-0.005346,-0.926612,3.449334,0.008323,0.024295,0.001472
20861,57.947222,0.014599,-0.381482,-0.006869,-0.924235,3.446787,0.008231,0.023386,0.000642
20862,57.950000,0.013603,-0.386811,-0.006739,-0.922034,3.441905,0.008305,0.023264,0.001081
20863,57.952778,,,,,,,,
20864,57.955556,0.012936,-0.393001,-0.008112,-0.919412,3.438900,0.008303,0.023083,0.000711
20865,57.958333,0.012121,-0.398097,-0.007955,-0.917229,3.433648,0.008421,0.023407,0.000644
20866,57.961111,0.011801,-0.403478,-0.009219,-0.914867,3.431027,0.008362,0.023693,0.000800
20867,57.963889,0.011285,-0.407887,-0.008941,-0.912919,3.426057,0.008463,0.024472,0.001194
20868,57.966667,0.010839,-0.412253,-0.008768,-0.910963,3.421409,0.008477,0.025212,0.001021
20869,57.969444,0.009774,-0.416885,-0.007680,-0.908874,3.415041,0.008490,0.025574,0.001260
20870,57.972222,0.009687,-0.420600,-0.007540,-0.907163,3.410744,0.008513,0.026704,0.001283
20871,57.975000,,,,,,,,
20872,57.977778,0.009319,-0.424828,-0.007197,-0.905198,3.405324,0.008539,0.027722,0.000583
20873,57.980556,0.009087,-0.428832,-0.006818,-0.903313,3.400106,0.008541,0.028914,0.000727
20874,57.983333,0.009037,-0.432621,-0.006976,-0.901504,3.395861,0.008527,0.029939,0.000741
20875,57.986111,0.008735,-0.436632,-0.006543,-0.899574,3.390723,0.008471,0.030975,0.001237
20876,57.988889,0.008505,-0.439986,-0.005915,-0.897945,3.385398,0.008401,0.032211,0.001197
20877,57.991667,0.008131,-0.443124,-0.005817,-0.896405,3.380687,0.008307,0.032890,0.001242
20878,57.994444,0.007752,-0.446413,-0.006399,-0.894771,3.377067,0.008191,0.033101,0.000621
20879,57.997222,,,,,,,,
20880,58.000000,0.007895,-0.450297,-0.006302,-0.892822,3.372042,0.008203,0.034542,0.001571
20881,58.002778,0.007516,-0.454138,-0.007854,-0.890865,3.369100,0.007996,0.034245,0.000710
20882,58.005556,0.007748,-0.457434,-0.009647,-0.889158,3.366997,0.007833,0.034557,0.000932
20883,58.008333,0.010433,-0.460972,-0.011608,-0.887277,3.367010,0.007537,0.038292,0.001664
20884,58.011111,0.011983,-0.464162,-0.013037,-0.885573,3.365577,0.007311,0.040802,0.001074
20885,58.013889,,,,,,,,
20886,58.016667,0.013505,-0.466192,-0.012250,-0.884496,3.360492,0.006951,0.045039,0.001039
20887,58.019444,0.012576,-0.469660,-0.013251,-0.882659,3.356157,0.006986,0.044379,0.000212
20888,58.022222,0.015088,-0.472106,-0.014508,-0.881293,3.355025,0.006820,0.048315,0.000491
20889,58.025000,0.015684,-0.473479,-0.014351,-0.880549,3.350516,0.006404,0.050654,0.000972
20890,58.027778,0.014296,-0.475988,-0.011131,-0.879265,3.340589,0.006306,0.052661,0.000937
20891,58.030556,0.013552,-0.478233,-0.010176,-0.878070,3.334196,0.006131,0.053692,0.000787
20892,58.033333,0.013420,-0.481067,-0.013347,-0.876479,3.334251,0.005945,0.052503,0.001589
20893,58.036111,,,,,,,,
20894,58.038889,0.011833,-0.483329,-0.014909,-0.875232,3.330021,0.005990,0.050312,0.001679
20895,58.041667,0.010226,-0.486154,-0.014605,-0.873691,3.323558,0.006187,0.049625,0.001306
20896,58.044444,0.008709,-0.488953,-0.014219,-0.872151,3.317204,0.006345,0.049076,0.000963
20897,58.047222,0.007431,-0.491153,-0.013928,-0.870930,3.311239,0.006487,0.048693,0.001013
20898,58.050000,0.006261,-0.493187,-0.013810,-0.869791,3.305715,0.006639,0.048266,0.001412
20899,58.052778,0.004833,-0.495141,-0.013275,-0.868698,3.299416,0.006768,0.047724,0.001312
20900,58.055556,0.003533,-0.496080,-0.014429,-0.868150,3.295478,0.006764,0.045954,0.001428
20901,58.058333,,,,,,,,
20902,58.061111,0.004352,-0.497703,-0.013503,-0.867232,3.289633,0.007010,0.048705,0.000981
20903,58.063889,0.004639,-0.499071,-0.012511,-0.866458,3.283432,0.007166,0.050793,0.001053
20904,58.066667,0.005178,-0.500405,-0.012179,-0.865691,3.278379,0.007312,0.052679,0.000856
20905,58.069444,0.004818,-0.502517,-0.012129,-0.864469,3.273137,0.007257,0.053314,0.001262
20906,58.072222,0.004851,-0.504332,-0.012618,-0.863404,3.269027,0.007227,0.054036,0.001296
20907,58.075000,0.003907,-0.504580,-0.009901,-0.863299,3.259767,0.007240,0.055815,0.000745
20908,58.077778,,,,,,,,
20909,58.080556,0.003008,-0.505471,-0.008557,-0.862796,3.251796,0.007103,0.056879,0.000913
20910,58.083333,0.003193,-0.506199,-0.010132,-0.862352,3.248767,0.007007,0.056958,0.000867
20911,58.086111,0.003104,-0.506905,-0.011061,-0.861925,3.244740,0.006919,0.057093,0.001212
20912,58.088889,0.003638,-0.507710,-0.009170,-0.861472,3.237307,0.007127,0.060101,0.000943
20913,58.091667,0.003858,-0.506980,-0.006206,-0.861927,3.228389,0.007197,0.063555,0.001275
20914,58.094444,0.004406,-0.508045,-0.005469,-0.861302,3.222842,0.007281,0.065613,0.000902
20915,58.097222,,,,,,,,
20916,58.100000,0.005279,-0.508337,-0.004489,-0.861130,3.216625,0.007334,0.068306,0.001250
20917,58.102778,0.004465,-0.507823,-0.002757,-0.861446,3.208324,0.007352,0.069547,0.001020
20918,58.105556,0.003448,-0.507447,-0.001176,-0.861675,3.200215,0.007361,0.070361,0.000967
20919,58.108333,0.000367,-0.505127,0.000849,-0.863044,3.190276,0.007804,0.068369,0.001131
20920,58.111111,0.000135,-0.505371,0.001504,-0.862901,3.184156,0.007761,0.069528,0.000859
20921,58.113889,,,,,,,,
20922,58.116667,-0.002112,-0.504017,0.002856,-0.863687,3.175234,0.008040,0.068399,0.001292
20923,58.119444,-0.004246,-0.502885,0.004039,-0.864333,3.166751,0.008311,0.067267,0.001311
20924,58.122222,-0.000778,-0.504582,0.002340,-0.863360,3.166323,0.008148,0.071596,0.001232
20925,58.125000,-0.000093,-0.505369,0.001035,-0.862903,3.163293,0.008094,0.072363,0.000896
20926,58.127778,0.000425,-0.506068,-0.000057,-0.862493,3.159988,0.008052,0.073061,0.000948
20927,58.130556,0.002052,-0.506796,-0.001102,-0.862063,3.157660,0.008012,0.075218,0.001053
20928,58.133333,0.003488,-0.507098,-0.001216,-0.861881,3.154063,0.007884,0.077857,0.001013
20929,58.136111,0.004056,-0.507235,-0.002192,-0.861796,3.150995,0.007838,0.078726,0.000845
20930,58.138889,0.003018,-0.508345,-0.004643,-0.861136,3.148872,0.007565,0.076294,0.000595
20931,58.141667,0.003334,-0.508627,-0.004306,-0.860970,3.143945,0.007586,0.077774,0.001202
20932,58.144444,0.004267,-0.508451,-0.004897,-0.861066,3.140853,0.007596,0.079403,0.000944
20933,58.147222,0.004165,-0.507073,-0.003488,-0.861886,3.134213,0.007534,0.081216,0.001190
20934,58.150000,0.003289,-0.506204,-0.002442,-0.862404,3.127474,0.007468,0.081733,0.001015
20935,58.152778,,,,,,,,
20936,58.155556,0.003200,-0.505993,-0.003076,-0.862526,3.122658,0.007447,0.082037,0.001069
20937,58.158333,0.004588,-0.505350,-0.003905,-0.862893,3.119718,0.006994,0.084473,0.000471
20938,58.161111,0.005993,-0.504379,-0.004149,-0.863452,3.115917,0.006660,0.087202,0.000650
20939,58.163889,0.005338,-0.503335,-0.004223,-0.864064,3.110290,0.006577,0.087081,0.000455
20940,58.166667,0.004944,-0.503154,-0.003863,-0.864174,3.104393,0.006651,0.087446,0.001171
20941,58.169444,,,,,,,,
20942,58.172222,0.004166,-0.502220,-0.002767,-0.864725,3.096354,0.006706,0.088035,0.001198
20943,58.175000,0.004747,-0.501725,-0.003613,-0.865006,3.092247,0.006718,0.088755,0.001065
20944,58.177778,0.004064,-0.500076,-0.002324,-0.865969,3.084455,0.006726,0.089484,0.001079
20945,58.180556,0.004921,-0.499427,-0.003226,-0.866336,3.080959,0.006757,0.090471,0.000880
20946,58.183333,0.004114,-0.498401,-0.002626,-0.866933,3.074132,0.006750,0.090461,0.000979
20947,58.186111,0.003279,-0.497687,0.000155,-0.867351,3.064456,0.006833,0.091910,0.001349
20948,58.188889,0.004113,-0.496722,-0.001126,-0.867899,3.061734,0.006836,0.092456,0.000830
20949,58.191667,0.005080,-0.495822,-0.001762,-0.868408,3.058331,0.006900,0.093619,0.001004
20950,58.194444,,,,,,,,
20951,58.197222,0.004319,-0.495401,0.000861,-0.868653,3.048448,0.006947,0.095228,0.001446
20952,58.200000,0.004891,-0.494198,-0.000304,-0.869335,3.044785,0.007011,0.095509,0.000992
20953,58.202778,0.006061,-0.493191,-0.001686,-0.869898,3.042123,0.007014,0.096545,0.000940
20954,58.205556,0.007221,-0.491573,-0.002616,-0.870803,3.038991,0.007026,0.097777,0.000888
20955,58.208333,0.007449,-0.490154,-0.003305,-0.871598,3.034919,0.007074,0.098020,0.000775
20956,58.211111,0.006556,-0.487525,-0.001679,-0.873083,3.026984,0.007172,0.098462,0.001148
20957,58.213889,,,,,,,,
20958,58.216667,0.007247,-0.487128,-0.003189,-0.873295,3.023793,0.006732,0.099306,0.001246
20959,58.219444,0.008378,-0.485387,-0.003195,-0.874253,3.018975,0.006510,0.101689,0.001395
20960,58.222222,0.007258,-0.483866,-0.002031,-0.875110,3.010944,0.006608,0.101706,0.001361
20961,58.225000,0.010652,-0.482332,-0.003196,-0.875918,3.009826,0.006499,0.106149,0.001046
20962,58.227778,0.012796,-0.479927,-0.001795,-0.877213,3.004144,0.006437,0.110793,0.001200
20963,58.230556,,,,,,,,
20964,58.233333,0.011876,-0.479201,-0.001888,-0.877623,2.997542,0.006539,0.110148,0.001347
20965,58.236111,0.011403,-0.478618,-0.002185,-0.877946,2.991730,0.006602,0.109988,0.001211
20966,58.238889,0.010044,-0.477135,-0.000641,-0.878772,2.982860,0.006661,0.110025,0.001111
20967,58.241667,0.009495,-0.475924,-0.000052,-0.879435,2.976125,0.006710,0.110356,0.001102
20968,58.244444,0.009078,-0.474866,-0.000575,-0.880011,2.971139,0.006715,0.109924,0.001141
20969,58.247222,0.008827,-0.473804,-0.001228,-0.880585,2.966527,0.006718,0.109578,0.001178
20970,58.250000,0.008800,-0.472890,-0.001964,-0.881075,2.962277,0.006737,0.109455,0.000482
20971,58.252778,0.008690,-0.472347,-0.002385,-0.881366,2.957520,0.006761,0.109392,0.000536
20972,58.255556,0.008848,-0.471345,-0.003008,-0.881900,2.953308,0.006775,0.109489,0.000480
20973,58.258333,0.008384,-0.470317,-0.003214,-0.882452,2.947964,0.006798,0.109001,0.001063
20974,58.261111,,,,,,,,
20975,58.263889,0.005298,-0.469390,0.001997,-0.882973,2.932444,0.007036,0.108805,0.001436
20976,58.266667,0.006075,-0.468319,0.001101,-0.883538,2.928395,0.007048,0.109433,0.000439
20977,58.269444,0.006959,-0.467281,0.000263,-0.884082,2.924456,0.007081,0.110213,0.000500
20978,58.272222,0.007711,-0.466390,-0.000650,-0.884545,2.920713,0.007095,0.110743,0.000396
20979,58.275000,0.008503,-0.465908,-0.001770,-0.884790,2.917336,0.007104,0.111161,0.001044
20980,58.277778,,,,,,,,
20981,58.280556,0.007832,-0.465329,0.001486,-0.885102,2.906129,0.007395,0.112908,0.000992
20982,58.283333,0.007136,-0.464480,0.003480,-0.885548,2.896883,0.007453,0.113632,0.000704
20983,58.286111,0.006488,-0.463720,0.005170,-0.885943,2.888282,0.007501,0.114223,0.000671
20984,58.288889,0.006384,-0.463143,0.005725,-0.886242,2.881826,0.007474,0.114792,0.000745
20985,58.291667,0.007074,-0.462832,0.004066,-0.886408,2.879060,0.007425,0.114893,0.001326
20986,58.294444,0.007493,-0.462621,0.003210,-0.886519,2.875176,0.007389,0.115230,0.000484
20987,58.297222,,,,,,,,
20988,58.300000,0.007676,-0.462661,0.002368,-0.886499,2.870261,0.007335,0.115402,0.000565
20989,58.302778,0.008078,-0.462360,-0.000803,-0.886655,2.868851,0.007138,0.114316,0.001052
20990,58.305556,0.008331,-0.462151,-0.003675,-0.886755,2.867096,0.006961,0.113254,0.001014
20991,58.308333,0.009065,-0.462213,-0.005731,-0.886704,2.864750,0.006751,0.113390,0.000715
20992,58.311111,0.009033,-0.462140,-0.007684,-0.886728,2.861759,0.006605,0.112607,0.001072
20993,58.313889,0.008904,-0.462483,-0.008926,-0.886538,2.857912,0.006480,0.112181,0.000756
20994,58.316667,0.008935,-0.462490,-0.010485,-0.886518,2.854600,0.006379,0.111727,0.001042
20995,58.319444,,,,,,,,
20996,58.322222,0.009159,-0.462472,-0.011472,-0.886512,2.849832,0.006337,0.111966,0.001018
20997,58.325000,0.009669,-0.463000,-0.013011,-0.886210,2.846241,0.006231,0.112226,0.001005
20998,58.327778,0.009441,-0.463585,-0.013055,-0.885906,2.840377,0.006174,0.112422,0.000609
20999,58.330556,0.009362,-0.463874,-0.012945,-0.885757,2.834510,0.006147,0.112839,0.000717
21000,58.333333,0.008527,-0.464483,-0.013238,-0.885442,2.828814,0.006017,0.111974,0.001154
21001,58.336111,,,,,,,,
21002,58.338889,0.010200,-0.463790,-0.012126,-0.885804,2.822147,0.005683,0.115529,0.000780
21003,58.341667,0.009399,-0.464010,-0.012433,-0.885693,2.815767,0.005643,0.114535,0.000674
21004,58.344444,0.008681,-0.464512,-0.012789,-0.885432,2.809752,0.005603,0.113605,0.000797
21005,58.347222,0.008034,-0.465129,-0.012964,-0.885111,2.803755,0.005556,0.112875,0.000941
21006,58.350000,0.008046,-0.465615,-0.012806,-0.884858,2.797967,0.005465,0.113147,0.001296
21007,58.352778,0.007757,-0.466328,-0.014459,-0.884460,2.794572,0.005330,0.111667,0.001382
21008,58.355556,0.009643,-0.466318,-0.013143,-0.884467,2.788737,0.005074,0.115470,0.000783
21009,58.358333,,,,,,,,
21010,58.361111,0.008186,-0.467297,-0.010975,-0.883995,2.778436,0.005059,0.115328,0.001192
21011,58.363889,0.007492,-0.468786,-0.011317,-0.883207,2.772221,0.005110,0.114390,0.000616
21012,58.366667,0.007081,-0.469903,-0.011552,-0.882614,2.766273,0.005112,0.113921,0.000629
21013,58.369444,0.005946,-0.470982,-0.009418,-0.882072,2.756731,0.005113,0.114245,0.001108
21014,58.372222,0.007079,-0.472118,-0.009657,-0.881454,2.752203,0.004974,0.116039,0.001254
21015,58.375000,0.009327,-0.473032,-0.009787,-0.880942,2.748447,0.004775,0.119362,0.000839
21016,58.377778,0.009621,-0.474306,-0.008754,-0.880264,2.741820,0.004632,0.121108,0.001181
21017,58.380556,0.009642,-0.476081,-0.009883,-0.879293,2.737712,0.004685,0.120634,0.001160
21018,58.383333,0.010387,-0.478308,-0.010698,-0.878066,2.733785,0.004675,0.121468,0.001383
21019,58.386111,,,,,,,,
21020,58.388889,0.009317,-0.480398,-0.012503,-0.876912,2.729219,0.004713,0.118963,0.000929
21021,58.391667,0.009177,-0.482370,-0.013402,-0.875817,2.724111,0.004897,0.118454,0.001072
21022,58.394444,0.009640,-0.484597,-0.013466,-0.874581,2.718774,0.004391,0.119333,0.001047
21023,58.397222,0.008549,-0.486816,-0.009585,-0.873410,2.706749,0.004788,0.121156,0.001148
21024,58.400000,0.006986,-0.488629,-0.007860,-0.872428,2.697339,0.004899,0.120688,0.001068
21025,58.402778,,,,,,,,
21026,58.405556,0.008288,-0.491273,-0.011572,-0.870890,2.696743,0.005169,0.119892,0.001240
21027,58.408333,0.007956,-0.493094,-0.010905,-0.869872,2.689126,0.005145,0.120298,0.001019
21028,58.411111,0.011291,-0.494837,-0.012675,-0.868820,2.687910,0.005103,0.123692,0.001228
21029,58.413889,0.009337,-0.497316,-0.014517,-0.867398,2.682917,0.004964,0.119736,0.000838
21030,58.416667,0.010450,-0.500027,-0.015543,-0.865807,2.679327,0.005024,0.120746,0.000555
21031,58.419444,,,,,,,,
21032,58.422222,0.009632,-0.502081,-0.014970,-0.864638,2.671139,0.005056,0.120320,0.000884
21033,58.425000,0.008989,-0.504048,-0.014095,-0.863514,2.662934,0.005080,0.120397,0.001028
21034,58.427778,0.011204,-0.507422,-0.014857,-0.861497,2.659269,0.005001,0.123059,0.001605
21035,58.430556,0.013603,-0.509297,-0.015472,-0.860344,2.655869,0.004887,0.125976,0.001004
